"Dataset_ID","slice","Lat","Lon","Jul","MAT"
679,2500,43.48,-85,"other","other"
679,3000,43.48,-85,"other","other"
681,0,45.853965,-89.313005,"other","other"
681,500,45.853965,-89.313005,"other","other"
682,3000,57.033333,124.116667,"other","boreal"
682,3500,57.033333,124.116667,"other","boreal"
682,4000,57.033333,124.116667,"boreal","boreal"
682,2500,57.033333,124.116667,"other","boreal"
682,500,57.033333,124.116667,"boreal","boreal"
682,1000,57.033333,124.116667,"boreal","boreal"
682,1500,57.033333,124.116667,"boreal","boreal"
682,2000,57.033333,124.116667,"boreal","boreal"
682,9000,57.033333,124.116667,"other","boreal"
682,9500,57.033333,124.116667,"other","boreal"
682,10000,57.033333,124.116667,"boreal","boreal"
682,6000,57.033333,124.116667,"other","boreal"
682,4500,57.033333,124.116667,"other","boreal"
682,5000,57.033333,124.116667,"other","boreal"
682,5500,57.033333,124.116667,"other","boreal"
682,8000,57.033333,124.116667,"other","boreal"
682,6500,57.033333,124.116667,"other","boreal"
682,7000,57.033333,124.116667,"boreal","boreal"
682,7500,57.033333,124.116667,"boreal","boreal"
682,8500,57.033333,124.116667,"other","boreal"
684,0,43.4178,-89.73205,"other","other"
684,5000,43.4178,-89.73205,"other","other"
684,5500,43.4178,-89.73205,"other","other"
684,6000,43.4178,-89.73205,"other","other"
684,6500,43.4178,-89.73205,"other","other"
684,7000,43.4178,-89.73205,"other","other"
684,7500,43.4178,-89.73205,"other","other"
684,8000,43.4178,-89.73205,"other","other"
684,8500,43.4178,-89.73205,"other","other"
684,9000,43.4178,-89.73205,"other","other"
684,9500,43.4178,-89.73205,"other","other"
684,10000,43.4178,-89.73205,"other","other"
684,3000,43.4178,-89.73205,"other","other"
684,3500,43.4178,-89.73205,"other","other"
684,4000,43.4178,-89.73205,"other","other"
684,4500,43.4178,-89.73205,"other","other"
684,500,43.4178,-89.73205,"other","other"
684,1000,43.4178,-89.73205,"other","other"
684,1500,43.4178,-89.73205,"other","other"
684,2000,43.4178,-89.73205,"other","other"
684,2500,43.4178,-89.73205,"other","other"
688,3500,60.9875,-69.958333,"tundra","boreal"
688,4500,60.9875,-69.958333,"tundra","boreal"
688,5000,60.9875,-69.958333,"tundra","boreal"
688,3000,60.9875,-69.958333,"tundra","boreal"
688,500,60.9875,-69.958333,"tundra","boreal"
688,1000,60.9875,-69.958333,"tundra","boreal"
688,1500,60.9875,-69.958333,"tundra","boreal"
688,2500,60.9875,-69.958333,"tundra","boreal"
688,5500,60.9875,-69.958333,"tundra","boreal"
688,6000,60.9875,-69.958333,"tundra","boreal"
688,6500,60.9875,-69.958333,"tundra","boreal"
688,7000,60.9875,-69.958333,"tundra","boreal"
688,7500,60.9875,-69.958333,"tundra","boreal"
688,8000,60.9875,-69.958333,"tundra","boreal"
688,8500,60.9875,-69.958333,"tundra","boreal"
691,2500,48.910833,-66.125,"other","other"
691,1000,48.910833,-66.125,"other","other"
691,1500,48.910833,-66.125,"other","other"
691,2000,48.910833,-66.125,"other","other"
691,0,48.910833,-66.125,"boreal","other"
691,500,48.910833,-66.125,"other","other"
691,8000,48.910833,-66.125,"boreal","other"
691,8500,48.910833,-66.125,"boreal","other"
691,9500,48.910833,-66.125,"boreal","other"
691,10000,48.910833,-66.125,"boreal","other"
691,4500,48.910833,-66.125,"other","other"
691,3000,48.910833,-66.125,"boreal","other"
691,3500,48.910833,-66.125,"boreal","other"
691,4000,48.910833,-66.125,"other","other"
691,7000,48.910833,-66.125,"other","other"
691,5000,48.910833,-66.125,"other","other"
691,5500,48.910833,-66.125,"other","other"
691,6000,48.910833,-66.125,"other","other"
691,7500,48.910833,-66.125,"other","other"
693,0,37,-119.083333,"other","other"
693,5500,37,-119.083333,"other","other"
693,6000,37,-119.083333,"other","other"
693,1500,37,-119.083333,"other","other"
693,2000,37,-119.083333,"other","other"
693,500,37,-119.083333,"other","other"
693,1000,37,-119.083333,"other","other"
693,4000,37,-119.083333,"other","other"
693,4500,37,-119.083333,"other","other"
693,2500,37,-119.083333,"other","other"
693,3000,37,-119.083333,"other","other"
693,5000,37,-119.083333,"other","other"
699,500,36.583333,-76.45,"other","other"
699,1000,36.583333,-76.45,"other","other"
699,6000,36.583333,-76.45,"other","other"
699,6500,36.583333,-76.45,"other","other"
699,7000,36.583333,-76.45,"other","other"
699,7500,36.583333,-76.45,"other","other"
699,1500,36.583333,-76.45,"other","other"
699,2000,36.583333,-76.45,"other","other"
699,2500,36.583333,-76.45,"other","other"
699,3000,36.583333,-76.45,"other","other"
699,3500,36.583333,-76.45,"other","other"
699,4000,36.583333,-76.45,"other","other"
699,4500,36.583333,-76.45,"other","other"
699,5000,36.583333,-76.45,"other","other"
699,5500,36.583333,-76.45,"other","other"
699,9500,36.583333,-76.45,"other","other"
699,8000,36.583333,-76.45,"other","other"
699,8500,36.583333,-76.45,"other","other"
699,9000,36.583333,-76.45,"other","other"
699,10000,36.583333,-76.45,"other","other"
701,4000,43.933333,-110.233333,"boreal","other"
701,5500,43.933333,-110.233333,"boreal","other"
701,6500,43.933333,-110.233333,"boreal","other"
701,7500,43.933333,-110.233333,"boreal","other"
701,5000,43.933333,-110.233333,"boreal","other"
701,0,43.933333,-110.233333,"boreal","other"
701,1000,43.933333,-110.233333,"boreal","other"
701,2000,43.933333,-110.233333,"boreal","other"
701,3000,43.933333,-110.233333,"boreal","other"
701,8500,43.933333,-110.233333,"boreal","other"
701,9000,43.933333,-110.233333,"boreal","other"
701,9500,43.933333,-110.233333,"boreal","other"
701,10000,43.933333,-110.233333,"boreal","other"
715,0,67.756725,-178.84226,"tundra","tundra"
715,500,67.756725,-178.84226,"tundra","boreal"
715,1000,67.756725,-178.84226,"tundra","tundra"
715,1500,67.756725,-178.84226,"tundra","tundra"
719,1000,40.024167,-107.050833,"boreal","other"
719,1500,40.024167,-107.050833,"boreal","other"
719,2000,40.024167,-107.050833,"boreal","other"
719,2500,40.024167,-107.050833,"boreal","other"
719,500,40.024167,-107.050833,"boreal","other"
719,8000,40.024167,-107.050833,"boreal","other"
719,8500,40.024167,-107.050833,"boreal","other"
719,9000,40.024167,-107.050833,"boreal","other"
719,9500,40.024167,-107.050833,"boreal","other"
719,3000,40.024167,-107.050833,"boreal","other"
719,3500,40.024167,-107.050833,"boreal","other"
719,4000,40.024167,-107.050833,"boreal","other"
719,4500,40.024167,-107.050833,"boreal","other"
719,5000,40.024167,-107.050833,"boreal","other"
719,5500,40.024167,-107.050833,"boreal","other"
719,6000,40.024167,-107.050833,"boreal","other"
719,6500,40.024167,-107.050833,"boreal","other"
719,7000,40.024167,-107.050833,"boreal","other"
719,10000,40.024167,-107.050833,"boreal","other"
720,4500,70.325835,31.025865,"boreal","other"
720,5000,70.325835,31.025865,"boreal","other"
720,6000,70.325835,31.025865,"boreal","other"
720,6500,70.325835,31.025865,"boreal","other"
720,7000,70.325835,31.025865,"boreal","other"
720,5500,70.325835,31.025865,"boreal","other"
720,8000,70.325835,31.025865,"boreal","other"
720,8500,70.325835,31.025865,"boreal","other"
720,9000,70.325835,31.025865,"boreal","other"
720,9500,70.325835,31.025865,"boreal","other"
720,10000,70.325835,31.025865,"boreal","other"
720,3000,70.325835,31.025865,"boreal","other"
720,3500,70.325835,31.025865,"boreal","other"
720,4000,70.325835,31.025865,"boreal","other"
720,7500,70.325835,31.025865,"boreal","other"
720,500,70.325835,31.025865,"boreal","other"
720,1000,70.325835,31.025865,"boreal","other"
720,1500,70.325835,31.025865,"boreal","other"
720,2000,70.325835,31.025865,"boreal","other"
720,2500,70.325835,31.025865,"boreal","other"
723,3000,48.75,28.25,"other","other"
723,3500,48.75,28.25,"other","other"
723,2000,48.75,28.25,"other","other"
723,2500,48.75,28.25,"other","other"
723,500,48.75,28.25,"other","other"
723,1000,48.75,28.25,"other","other"
723,1500,48.75,28.25,"other","other"
723,5000,48.75,28.25,"other","other"
723,6000,48.75,28.25,"other","other"
723,7500,48.75,28.25,"other","other"
723,8000,48.75,28.25,"other","other"
723,8500,48.75,28.25,"other","other"
723,9000,48.75,28.25,"other","other"
723,9500,48.75,28.25,"other","other"
772,3000,41.9327,-70.0005,"other","other"
772,1500,41.9327,-70.0005,"other","other"
772,2000,41.9327,-70.0005,"other","other"
772,2500,41.9327,-70.0005,"other","other"
772,0,41.9327,-70.0005,"other","other"
772,1000,41.9327,-70.0005,"other","other"
772,8500,41.9327,-70.0005,"other","other"
772,9000,41.9327,-70.0005,"other","other"
772,9500,41.9327,-70.0005,"other","other"
772,10000,41.9327,-70.0005,"other","other"
772,5500,41.9327,-70.0005,"other","other"
772,4000,41.9327,-70.0005,"other","other"
772,4500,41.9327,-70.0005,"other","other"
772,5000,41.9327,-70.0005,"other","other"
772,7500,41.9327,-70.0005,"other","other"
772,6000,41.9327,-70.0005,"other","other"
772,6500,41.9327,-70.0005,"other","other"
772,7000,41.9327,-70.0005,"other","other"
772,8000,41.9327,-70.0005,"other","other"
773,500,45.85,-70.35,"other","other"
773,5500,45.85,-70.35,"other","other"
773,6000,45.85,-70.35,"other","other"
773,7500,45.85,-70.35,"other","other"
773,8500,45.85,-70.35,"other","other"
773,1000,45.85,-70.35,"other","other"
773,1500,45.85,-70.35,"other","other"
773,2000,45.85,-70.35,"other","other"
773,2500,45.85,-70.35,"other","other"
773,3000,45.85,-70.35,"other","other"
773,3500,45.85,-70.35,"other","other"
773,4000,45.85,-70.35,"other","other"
773,4500,45.85,-70.35,"other","other"
773,5000,45.85,-70.35,"other","other"
773,9500,45.85,-70.35,"other","other"
773,10000,45.85,-70.35,"other","other"
774,0,47.70721,-91.63116,"other","other"
774,500,47.70721,-91.63116,"other","other"
776,4000,44.166667,-71.666667,"other","other"
776,4500,44.166667,-71.666667,"other","other"
776,5000,44.166667,-71.666667,"other","other"
776,5500,44.166667,-71.666667,"other","other"
776,0,44.166667,-71.666667,"other","other"
776,1000,44.166667,-71.666667,"other","other"
776,1500,44.166667,-71.666667,"other","other"
776,2500,44.166667,-71.666667,"other","other"
776,3500,44.166667,-71.666667,"other","other"
776,7500,44.166667,-71.666667,"other","other"
776,6000,44.166667,-71.666667,"other","other"
776,6500,44.166667,-71.666667,"other","other"
776,7000,44.166667,-71.666667,"other","other"
776,10000,44.166667,-71.666667,"other","other"
776,8000,44.166667,-71.666667,"other","other"
776,9000,44.166667,-71.666667,"other","other"
776,9500,44.166667,-71.666667,"other","other"
777,1000,53.233333,-58.55,"boreal","other"
777,1500,53.233333,-58.55,"boreal","other"
777,2000,53.233333,-58.55,"boreal","other"
777,2500,53.233333,-58.55,"boreal","other"
777,3000,53.233333,-58.55,"boreal","other"
777,7500,53.233333,-58.55,"boreal","other"
777,8000,53.233333,-58.55,"tundra","other"
777,8500,53.233333,-58.55,"boreal","other"
777,4500,53.233333,-58.55,"boreal","other"
777,5000,53.233333,-58.55,"boreal","other"
777,3500,53.233333,-58.55,"boreal","other"
777,4000,53.233333,-58.55,"boreal","other"
777,6500,53.233333,-58.55,"boreal","other"
777,7000,53.233333,-58.55,"boreal","other"
777,5500,53.233333,-58.55,"boreal","other"
777,6000,53.233333,-58.55,"boreal","other"
777,0,53.233333,-58.55,"boreal","other"
778,0,57.766667,-112.1,"other","other"
778,500,57.766667,-112.1,"other","other"
778,5500,57.766667,-112.1,"other","other"
778,6000,57.766667,-112.1,"other","other"
778,7000,57.766667,-112.1,"other","other"
778,7500,57.766667,-112.1,"other","other"
778,1000,57.766667,-112.1,"boreal","other"
778,1500,57.766667,-112.1,"other","other"
778,2000,57.766667,-112.1,"other","other"
778,2500,57.766667,-112.1,"other","other"
778,3000,57.766667,-112.1,"other","other"
778,3500,57.766667,-112.1,"other","other"
778,4000,57.766667,-112.1,"other","other"
778,4500,57.766667,-112.1,"other","other"
778,5000,57.766667,-112.1,"other","other"
778,8500,57.766667,-112.1,"other","other"
778,9000,57.766667,-112.1,"other","other"
778,9500,57.766667,-112.1,"other","other"
778,8000,57.766667,-112.1,"other","other"
778,10000,57.766667,-112.1,"other","other"
782,2000,46.408333,-62.15,"other","other"
782,2500,46.408333,-62.15,"other","other"
782,3000,46.408333,-62.15,"other","other"
782,4000,46.408333,-62.15,"other","other"
782,4500,46.408333,-62.15,"other","other"
782,5000,46.408333,-62.15,"other","other"
782,3500,46.408333,-62.15,"other","other"
782,8000,46.408333,-62.15,"other","other"
782,8500,46.408333,-62.15,"other","other"
782,9000,46.408333,-62.15,"other","other"
782,9500,46.408333,-62.15,"other","other"
782,10000,46.408333,-62.15,"other","other"
782,6000,46.408333,-62.15,"other","other"
782,6500,46.408333,-62.15,"other","other"
782,7000,46.408333,-62.15,"other","other"
782,5500,46.408333,-62.15,"other","other"
782,0,46.408333,-62.15,"other","other"
782,500,46.408333,-62.15,"other","other"
782,1000,46.408333,-62.15,"other","other"
782,7500,46.408333,-62.15,"other","other"
782,1500,46.408333,-62.15,"other","other"
784,500,40.818056,21.9525,"other","other"
784,1000,40.818056,21.9525,"other","other"
784,1500,40.818056,21.9525,"other","other"
784,6500,40.818056,21.9525,"other","other"
784,7000,40.818056,21.9525,"other","other"
784,7500,40.818056,21.9525,"other","other"
784,8500,40.818056,21.9525,"other","other"
784,2000,40.818056,21.9525,"other","other"
784,2500,40.818056,21.9525,"other","other"
784,3000,40.818056,21.9525,"other","other"
784,3500,40.818056,21.9525,"other","other"
784,4000,40.818056,21.9525,"other","other"
784,4500,40.818056,21.9525,"other","other"
784,5000,40.818056,21.9525,"other","other"
784,5500,40.818056,21.9525,"other","other"
784,6000,40.818056,21.9525,"other","other"
784,9000,40.818056,21.9525,"other","other"
784,9500,40.818056,21.9525,"other","other"
784,10000,40.818056,21.9525,"other","other"
785,3000,44.37,-80.25,"other","other"
785,5000,44.37,-80.25,"other","other"
785,3500,44.37,-80.25,"other","other"
785,4000,44.37,-80.25,"other","other"
785,4500,44.37,-80.25,"other","other"
785,7000,44.37,-80.25,"other","other"
785,7500,44.37,-80.25,"other","other"
785,8000,44.37,-80.25,"other","other"
785,8500,44.37,-80.25,"other","other"
785,9000,44.37,-80.25,"other","other"
785,9500,44.37,-80.25,"other","other"
785,10000,44.37,-80.25,"other","other"
785,6000,44.37,-80.25,"other","other"
785,6500,44.37,-80.25,"other","other"
785,0,44.37,-80.25,"other","other"
785,5500,44.37,-80.25,"other","other"
785,1000,44.37,-80.25,"other","other"
785,1500,44.37,-80.25,"other","other"
785,2000,44.37,-80.25,"other","other"
785,500,44.37,-80.25,"other","other"
785,2500,44.37,-80.25,"other","other"
788,500,60.75,151.883333,"boreal","boreal"
788,1000,60.75,151.883333,"boreal","boreal"
788,1500,60.75,151.883333,"tundra","boreal"
788,6500,60.75,151.883333,"boreal","boreal"
788,7000,60.75,151.883333,"tundra","boreal"
788,7500,60.75,151.883333,"boreal","boreal"
788,8000,60.75,151.883333,"boreal","boreal"
788,2000,60.75,151.883333,"tundra","boreal"
788,2500,60.75,151.883333,"tundra","boreal"
788,3000,60.75,151.883333,"boreal","boreal"
788,3500,60.75,151.883333,"tundra","boreal"
788,4000,60.75,151.883333,"tundra","boreal"
788,4500,60.75,151.883333,"boreal","boreal"
788,5000,60.75,151.883333,"boreal","boreal"
788,5500,60.75,151.883333,"boreal","boreal"
788,6000,60.75,151.883333,"tundra","boreal"
788,8500,60.75,151.883333,"boreal","boreal"
788,9000,60.75,151.883333,"tundra","boreal"
788,10000,60.75,151.883333,"tundra","boreal"
790,3000,39.936667,-105.58,"boreal","other"
790,5000,39.936667,-105.58,"boreal","other"
790,3500,39.936667,-105.58,"other","other"
790,4000,39.936667,-105.58,"boreal","other"
790,4500,39.936667,-105.58,"boreal","other"
790,7000,39.936667,-105.58,"boreal","other"
790,7500,39.936667,-105.58,"boreal","other"
790,8000,39.936667,-105.58,"boreal","other"
790,8500,39.936667,-105.58,"boreal","other"
790,9000,39.936667,-105.58,"other","other"
790,2500,39.936667,-105.58,"boreal","other"
790,5500,39.936667,-105.58,"boreal","other"
790,6000,39.936667,-105.58,"boreal","other"
790,6500,39.936667,-105.58,"boreal","other"
790,0,39.936667,-105.58,"other","other"
790,500,39.936667,-105.58,"boreal","other"
790,1000,39.936667,-105.58,"boreal","other"
790,1500,39.936667,-105.58,"other","other"
790,2000,39.936667,-105.58,"boreal","other"
792,500,62.083333,149,"boreal","tundra"
792,1000,62.083333,149,"boreal","tundra"
792,1500,62.083333,149,"boreal","tundra"
792,2000,62.083333,149,"boreal","tundra"
792,0,62.083333,149,"boreal","tundra"
792,7000,62.083333,149,"boreal","tundra"
792,7500,62.083333,149,"boreal","tundra"
792,8500,62.083333,149,"boreal","tundra"
792,9000,62.083333,149,"boreal","tundra"
792,2500,62.083333,149,"boreal","tundra"
792,3000,62.083333,149,"boreal","tundra"
792,3500,62.083333,149,"boreal","tundra"
792,4000,62.083333,149,"boreal","tundra"
792,4500,62.083333,149,"boreal","tundra"
792,5000,62.083333,149,"boreal","tundra"
792,5500,62.083333,149,"boreal","tundra"
792,6000,62.083333,149,"boreal","tundra"
792,6500,62.083333,149,"boreal","tundra"
792,9500,62.083333,149,"boreal","tundra"
792,10000,62.083333,149,"tundra","tundra"
796,4500,44.066667,-110.3,"boreal","other"
796,5000,44.066667,-110.3,"boreal","other"
796,6500,44.066667,-110.3,"boreal","other"
796,7000,44.066667,-110.3,"boreal","other"
796,5500,44.066667,-110.3,"boreal","other"
796,6000,44.066667,-110.3,"boreal","other"
796,10000,44.066667,-110.3,"boreal","other"
796,1500,44.066667,-110.3,"boreal","other"
796,2000,44.066667,-110.3,"boreal","other"
796,2500,44.066667,-110.3,"boreal","other"
796,3000,44.066667,-110.3,"boreal","other"
796,3500,44.066667,-110.3,"boreal","other"
796,4000,44.066667,-110.3,"boreal","other"
796,8000,44.066667,-110.3,"boreal","other"
796,9000,44.066667,-110.3,"boreal","other"
796,1000,44.066667,-110.3,"boreal","other"
802,4500,61.244444,-100.951389,"boreal","tundra"
802,3000,61.244444,-100.951389,"boreal","boreal"
802,3500,61.244444,-100.951389,"boreal","boreal"
802,4000,61.244444,-100.951389,"boreal","boreal"
802,0,61.244444,-100.951389,"boreal","tundra"
802,500,61.244444,-100.951389,"boreal","boreal"
802,1000,61.244444,-100.951389,"boreal","boreal"
802,1500,61.244444,-100.951389,"boreal","boreal"
802,2000,61.244444,-100.951389,"boreal","boreal"
802,2500,61.244444,-100.951389,"boreal","boreal"
802,5000,61.244444,-100.951389,"boreal","boreal"
803,5000,61.166667,-100.916667,"boreal","boreal"
803,5500,61.166667,-100.916667,"boreal","boreal"
803,6000,61.166667,-100.916667,"boreal","boreal"
803,4500,61.166667,-100.916667,"boreal","boreal"
803,0,61.166667,-100.916667,"boreal","boreal"
803,1000,61.166667,-100.916667,"boreal","boreal"
803,1500,61.166667,-100.916667,"boreal","boreal"
803,2000,61.166667,-100.916667,"boreal","boreal"
803,2500,61.166667,-100.916667,"boreal","boreal"
803,3000,61.166667,-100.916667,"boreal","boreal"
803,3500,61.166667,-100.916667,"boreal","boreal"
803,4000,61.166667,-100.916667,"boreal","boreal"
803,6500,61.166667,-100.916667,"boreal","boreal"
803,7000,61.166667,-100.916667,"boreal","boreal"
804,5000,59,78.333333,"other","other"
804,7500,59,78.333333,"other","other"
804,8000,59,78.333333,"other","other"
804,6000,59,78.333333,"other","other"
804,6500,59,78.333333,"other","other"
804,10000,59,78.333333,"other","other"
804,1500,59,78.333333,"other","other"
804,2000,59,78.333333,"other","other"
804,2500,59,78.333333,"other","other"
804,3000,59,78.333333,"other","other"
804,3500,59,78.333333,"other","other"
804,4000,59,78.333333,"other","other"
804,8500,59,78.333333,"other","other"
804,9500,59,78.333333,"other","other"
804,1000,59,78.333333,"other","other"
805,5500,41.92,-82.76,"other","other"
805,4000,41.92,-82.76,"other","other"
805,4500,41.92,-82.76,"other","other"
805,5000,41.92,-82.76,"other","other"
805,500,41.92,-82.76,"other","other"
805,1000,41.92,-82.76,"other","other"
805,2000,41.92,-82.76,"other","other"
805,2500,41.92,-82.76,"other","other"
805,3000,41.92,-82.76,"other","other"
805,3500,41.92,-82.76,"other","other"
805,6000,41.92,-82.76,"other","other"
805,6500,41.92,-82.76,"other","other"
805,7000,41.92,-82.76,"other","other"
805,7500,41.92,-82.76,"other","other"
805,8000,41.92,-82.76,"other","other"
805,8500,41.92,-82.76,"other","other"
805,9000,41.92,-82.76,"other","other"
805,9500,41.92,-82.76,"other","other"
805,10000,41.92,-82.76,"other","other"
808,1000,48.351944,-123.681667,"boreal","other"
808,1500,48.351944,-123.681667,"boreal","other"
808,2000,48.351944,-123.681667,"boreal","other"
808,500,48.351944,-123.681667,"boreal","other"
808,7000,48.351944,-123.681667,"boreal","other"
808,7500,48.351944,-123.681667,"boreal","other"
808,8000,48.351944,-123.681667,"boreal","other"
808,8500,48.351944,-123.681667,"boreal","other"
808,9000,48.351944,-123.681667,"boreal","other"
808,9500,48.351944,-123.681667,"boreal","other"
808,10000,48.351944,-123.681667,"boreal","other"
808,3500,48.351944,-123.681667,"boreal","other"
808,4000,48.351944,-123.681667,"boreal","other"
808,4500,48.351944,-123.681667,"boreal","other"
808,5000,48.351944,-123.681667,"boreal","other"
808,5500,48.351944,-123.681667,"boreal","other"
808,6000,48.351944,-123.681667,"boreal","other"
808,6500,48.351944,-123.681667,"boreal","other"
808,2500,48.351944,-123.681667,"boreal","other"
808,3000,48.351944,-123.681667,"boreal","other"
811,9000,68.133333,-156.033333,"tundra","tundra"
811,9500,68.133333,-156.033333,"tundra","tundra"
811,7000,68.133333,-156.033333,"tundra","tundra"
811,8000,68.133333,-156.033333,"tundra","boreal"
811,500,68.133333,-156.033333,"tundra","boreal"
811,1000,68.133333,-156.033333,"tundra","tundra"
811,1500,68.133333,-156.033333,"tundra","tundra"
811,3000,68.133333,-156.033333,"tundra","boreal"
811,4000,68.133333,-156.033333,"tundra","boreal"
811,5500,68.133333,-156.033333,"tundra","boreal"
811,6000,68.133333,-156.033333,"tundra","boreal"
811,10000,68.133333,-156.033333,"tundra","tundra"
813,5500,41.196155,-81.334765,"other","other"
813,6000,41.196155,-81.334765,"other","other"
813,6500,41.196155,-81.334765,"other","other"
813,5000,41.196155,-81.334765,"other","other"
813,500,41.196155,-81.334765,"other","other"
813,1000,41.196155,-81.334765,"other","other"
813,1500,41.196155,-81.334765,"other","other"
813,2000,41.196155,-81.334765,"other","other"
813,2500,41.196155,-81.334765,"other","other"
813,3000,41.196155,-81.334765,"other","other"
813,3500,41.196155,-81.334765,"other","other"
813,4000,41.196155,-81.334765,"other","other"
813,8000,41.196155,-81.334765,"other","other"
813,8500,41.196155,-81.334765,"other","other"
813,7000,41.196155,-81.334765,"other","other"
813,7500,41.196155,-81.334765,"other","other"
813,10000,41.196155,-81.334765,"other","other"
813,9000,41.196155,-81.334765,"other","other"
813,9500,41.196155,-81.334765,"other","other"
816,2000,37,-119.833333,"other","other"
816,1500,37,-119.833333,"other","other"
816,4500,37,-119.833333,"other","other"
816,3000,37,-119.833333,"other","other"
816,3500,37,-119.833333,"other","other"
816,4000,37,-119.833333,"other","other"
816,0,37,-119.833333,"other","other"
816,1000,37,-119.833333,"other","other"
816,5000,37,-119.833333,"other","other"
816,5500,37,-119.833333,"other","other"
816,7000,37,-119.833333,"other","other"
816,7500,37,-119.833333,"other","other"
816,9000,37,-119.833333,"other","other"
816,9500,37,-119.833333,"other","other"
820,2500,58.866944,-71.716944,"boreal","boreal"
820,3000,58.866944,-71.716944,"boreal","boreal"
820,1500,58.866944,-71.716944,"boreal","boreal"
820,2000,58.866944,-71.716944,"boreal","boreal"
820,0,58.866944,-71.716944,"boreal","boreal"
820,500,58.866944,-71.716944,"boreal","boreal"
820,1000,58.866944,-71.716944,"tundra","boreal"
820,3500,58.866944,-71.716944,"boreal","boreal"
820,4000,58.866944,-71.716944,"boreal","boreal"
820,4500,58.866944,-71.716944,"boreal","boreal"
820,5000,58.866944,-71.716944,"boreal","boreal"
820,5500,58.866944,-71.716944,"tundra","boreal"
820,6000,58.866944,-71.716944,"tundra","boreal"
820,6500,58.866944,-71.716944,"boreal","boreal"
820,7000,58.866944,-71.716944,"tundra","boreal"
821,1000,45.282778,-72.982778,"other","other"
821,1500,45.282778,-72.982778,"other","other"
821,2500,45.282778,-72.982778,"other","other"
821,3000,45.282778,-72.982778,"other","other"
821,0,45.282778,-72.982778,"other","other"
821,9000,45.282778,-72.982778,"other","other"
821,9500,45.282778,-72.982778,"other","other"
821,10000,45.282778,-72.982778,"other","other"
821,5500,45.282778,-72.982778,"other","other"
821,6000,45.282778,-72.982778,"other","other"
821,4000,45.282778,-72.982778,"other","other"
821,4500,45.282778,-72.982778,"other","other"
821,7500,45.282778,-72.982778,"other","other"
821,8000,45.282778,-72.982778,"other","other"
821,6500,45.282778,-72.982778,"other","other"
821,7000,45.282778,-72.982778,"other","other"
821,8500,45.282778,-72.982778,"other","other"
823,0,45.41,-79.39,"other","other"
823,500,45.41,-79.39,"other","other"
823,5500,45.41,-79.39,"other","other"
823,6000,45.41,-79.39,"other","other"
823,6500,45.41,-79.39,"other","other"
823,7000,45.41,-79.39,"other","other"
823,1000,45.41,-79.39,"other","other"
823,1500,45.41,-79.39,"other","other"
823,2000,45.41,-79.39,"other","other"
823,2500,45.41,-79.39,"other","other"
823,3000,45.41,-79.39,"other","other"
823,3500,45.41,-79.39,"other","other"
823,4000,45.41,-79.39,"other","other"
823,4500,45.41,-79.39,"other","other"
823,5000,45.41,-79.39,"other","other"
823,7500,45.41,-79.39,"other","other"
823,8000,45.41,-79.39,"other","other"
823,8500,45.41,-79.39,"other","other"
823,9000,45.41,-79.39,"other","other"
823,9500,45.41,-79.39,"other","other"
823,10000,45.41,-79.39,"other","other"
829,2500,56.25,-121.42,"boreal","other"
829,3000,56.25,-121.42,"other","other"
829,1500,56.25,-121.42,"boreal","other"
829,2000,56.25,-121.42,"boreal","other"
829,0,56.25,-121.42,"boreal","other"
829,500,56.25,-121.42,"boreal","other"
829,1000,56.25,-121.42,"boreal","other"
829,8000,56.25,-121.42,"other","other"
829,3500,56.25,-121.42,"other","other"
829,4000,56.25,-121.42,"other","other"
829,4500,56.25,-121.42,"other","other"
829,5000,56.25,-121.42,"other","other"
829,5500,56.25,-121.42,"other","other"
829,6000,56.25,-121.42,"other","other"
829,6500,56.25,-121.42,"other","other"
829,7000,56.25,-121.42,"other","other"
829,7500,56.25,-121.42,"other","other"
834,500,54.742222,-101.681667,"other","other"
834,1000,54.742222,-101.681667,"other","other"
834,1500,54.742222,-101.681667,"other","other"
834,0,54.742222,-101.681667,"other","other"
834,6500,54.742222,-101.681667,"other","other"
834,7000,54.742222,-101.681667,"other","other"
834,7500,54.742222,-101.681667,"other","other"
834,8000,54.742222,-101.681667,"other","other"
834,2000,54.742222,-101.681667,"other","other"
834,2500,54.742222,-101.681667,"other","other"
834,3000,54.742222,-101.681667,"other","other"
834,3500,54.742222,-101.681667,"other","other"
834,4000,54.742222,-101.681667,"other","other"
834,4500,54.742222,-101.681667,"other","other"
834,5000,54.742222,-101.681667,"other","other"
834,5500,54.742222,-101.681667,"other","other"
834,6000,54.742222,-101.681667,"other","other"
834,8500,54.742222,-101.681667,"other","other"
834,9000,54.742222,-101.681667,"other","other"
834,9500,54.742222,-101.681667,"other","other"
834,10000,54.742222,-101.681667,"other","other"
835,4000,44.55,-107.466667,"other","other"
835,4500,44.55,-107.466667,"other","other"
835,5000,44.55,-107.466667,"other","other"
835,5500,44.55,-107.466667,"other","other"
835,0,44.55,-107.466667,"other","other"
835,1000,44.55,-107.466667,"other","other"
835,1500,44.55,-107.466667,"other","other"
835,3000,44.55,-107.466667,"other","other"
835,3500,44.55,-107.466667,"other","other"
835,10000,44.55,-107.466667,"other","other"
835,9500,44.55,-107.466667,"other","other"
835,7000,44.55,-107.466667,"other","other"
